time,ECG
21.258,0.005
21.259,0.001
21.26,-0.001
21.261,0.003
21.262,-0.002
21.263,0
21.264,-0.003
21.265,0.001
21.266,0.008
21.267,0.013
21.268,0.006
21.269,0.009
21.27,0.011
21.271,0.011
21.272,0.022
21.273,0.026
21.274,0.018
21.275,0.009
21.276,0.011
21.277,0.01
21.278,0.008
21.279,0
21.28,-0.001
21.281,-0.009
21.282,-0.008
21.283,-0.004
21.284,0.006
21.285,0.01
21.286,0.025
21.287,0.02
21.288,0.024
21.289,0.037
21.29,0.04
21.291,0.034
21.292,0.044
21.293,0.035
21.294,0.022
21.295,0.016
21.296,0.017
21.297,0.028
21.298,0.008
21.299,0.009
21.3,-0.007
21.301,-0.015
21.302,-0.017
21.303,-0.026
21.304,-0.034
21.305,-0.041
21.306,-0.039
21.307,-0.056
21.308,-0.062
21.309,-0.073
21.31,-0.087
21.311,-0.081
21.312,-0.089
21.313,-0.102
21.314,-0.105
21.315,-0.108
21.316,-0.109
21.317,-0.118
21.318,-0.126
21.319,-0.123
21.32,-0.108
21.321,-0.096
21.322,-0.107
21.323,-0.114
21.324,-0.118
21.325,-0.119
21.326,-0.132
21.327,-0.152
21.328,-0.148
21.329,-0.144
21.33,-0.157
21.331,-0.171
21.332,-0.18
21.333,-0.199
21.334,-0.212
21.335,-0.223
21.336,-0.227
21.337,-0.233
21.338,-0.241
21.339,-0.245
21.34,-0.256
21.341,-0.256
21.342,-0.258
21.343,-0.27
21.344,-0.289
21.345,-0.304
21.346,-0.309
21.347,-0.294
21.348,-0.286
21.349,-0.275
21.35,-0.271
21.351,-0.268
21.352,-0.265
21.353,-0.26
21.354,-0.267
21.355,-0.284
21.356,-0.292
21.357,-0.302
21.358,-0.294
21.359,-0.296
21.36,-0.297
21.361,-0.292
21.362,-0.286
21.363,-0.281
21.364,-0.276
21.365,-0.283
21.366,-0.304
21.367,-0.311
21.368,-0.314
21.369,-0.314
21.37,-0.316
21.371,-0.301
21.372,-0.295
21.373,-0.29
21.374,-0.287
21.375,-0.279
21.376,-0.268
21.377,-0.261
21.378,-0.262
21.379,-0.258
21.38,-0.243
21.381,-0.234
21.382,-0.239
21.383,-0.232
21.384,-0.228
21.385,-0.214
21.386,-0.206
21.387,-0.209
21.388,-0.202
21.389,-0.183
21.39,-0.187
21.391,-0.177
21.392,-0.159
21.393,-0.151
21.394,-0.139
21.395,-0.136
21.396,-0.133
21.397,-0.119
21.398,-0.114
21.399,-0.104
21.4,-0.089
21.401,-0.073
21.402,-0.068
21.403,-0.062
21.404,-0.048
21.405,-0.045
21.406,-0.055
21.407,-0.052
21.408,-0.04
21.409,-0.048
21.41,-0.064
21.411,-0.062
21.412,-0.052
21.413,-0.033
21.414,-0.012
21.415,-0.002
21.416,0.005
21.417,0.005
21.418,-0.006
21.419,0.001
21.42,-0.002
21.421,-0.007
21.422,-0.003
21.423,0.004
21.424,0.012
21.425,0.024
21.426,0.031
21.427,0.029
21.428,0.033
21.429,0.053
21.43,0.057
21.431,0.059
21.432,0.071
21.433,0.068
21.434,0.08
21.435,0.085
21.436,0.08
21.437,0.074
21.438,0.061
21.439,0.063
21.44,0.078
21.441,0.08
21.442,0.083
21.443,0.085
21.444,0.089
21.445,0.134
21.446,0.051
21.447,0.105
21.448,0.108
21.449,0.116
21.45,0.122
21.451,0.117
21.452,0.115
21.453,0.121
21.454,0.117
21.455,0.111
21.456,0.122
21.457,0.12
21.458,0.125
21.459,0.121
21.46,0.107
21.461,0.109
21.462,0.096
21.463,0.093
21.464,0.101
21.465,0.104
21.466,0.105
21.467,0.112
21.468,0.125
21.469,0.137
21.47,0.142
21.471,0.138
21.472,0.141
21.473,0.129
21.474,0.125
21.475,0.142
21.476,0.144
21.477,0.155
21.478,0.152
21.479,0.159
21.48,0.154
21.481,0.15
21.482,0.15
21.483,0.14
21.484,0.139
21.485,0.135
21.486,0.125
21.487,0.131
21.488,0.143
21.489,0.135
21.49,0.132
21.491,0.124
21.492,0.117
21.493,0.112
21.494,0.102
21.495,0.1
21.496,0.103
21.497,0.102
21.498,0.109
21.499,0.109
21.5,0.106
21.501,0.111
21.502,0.108
21.503,0.11
21.504,0.111
21.505,0.107
21.506,0.088
21.507,0.071
21.508,0.077
21.509,0.064
21.51,0.077
21.511,0.074
21.512,0.08
21.513,0.094
21.514,0.083
21.515,0.074
21.516,0.081
21.517,0.083
21.518,0.088
21.519,0.098
21.52,0.092
21.521,0.085
21.522,0.073
21.523,0.071
21.524,0.07
21.525,0.083
21.526,0.073
21.527,0.079
21.528,0.084
21.529,0.078
21.53,0.067
21.531,0.071
21.532,0.076
21.533,0.077
21.534,0.064
21.535,0.053
21.536,0.041
21.537,0.051
21.538,0.003
21.539,0.031
21.54,0.037
21.541,0.035
21.542,0.048
21.543,0.04
21.544,0.042
21.545,0.042
21.546,0.032
21.547,0.021
21.548,0.041
21.549,0.048
21.55,0.047
21.551,0.045
21.552,0.042
21.553,0.028
21.554,0.015
21.555,0.001
21.556,-0.012
21.557,-0.004
21.558,0.015
21.559,0.023
21.56,0.022
21.561,0.04
21.562,0.046
21.563,0.049
21.564,0.048
21.565,0.043
21.566,0.052
21.567,0.049
21.568,0.044
21.569,0.041
21.57,0.041
21.571,0.045
21.572,0.057
21.573,0.067
21.574,0.065
21.575,0.058
21.576,0.047
21.577,0.034
21.578,0.035
21.579,0.023
21.58,0.011
21.581,0.007
21.582,0.014
21.583,0.023
21.584,0.018
21.585,0.031
21.586,0.035
21.587,0.044
21.588,0.049
21.589,0.034
21.59,0.007
21.591,-0.003
21.592,-0.008
21.593,-0.011
21.594,-0.02
21.595,-0.028
21.596,-0.004
21.597,0.015
21.598,0.02
21.599,0.026
21.6,0.026
21.601,0.024
21.602,0.034
21.603,0.035
21.604,0.03
21.605,0.022
21.606,0.012
21.607,0.015
21.608,0.018
21.609,0.024
21.61,0.018
21.611,0.026
21.612,0.025
21.613,0.013
21.614,0.002
21.615,0.001
21.616,-0.01
21.617,-0.01
21.618,-0.004
21.619,0.008
21.62,0.015
21.621,0.015
21.622,0.015
21.623,0.015
21.624,0.018
21.625,0.019
21.626,0.003
21.627,-0.012
21.628,-0.014
21.629,-0.01
21.63,-0.022
21.631,-0.024
21.632,-0.029
21.633,-0.021
21.634,-0.019
21.635,-0.026
21.636,-0.009
21.637,-0.01
21.638,-0.006
21.639,-0.008
21.64,-0.031
21.641,-0.052
21.642,-0.057
21.643,-0.04
21.644,-0.02
21.645,0.007
21.646,0.014
21.647,0.01
21.648,0.006
21.649,0.012
21.65,-0.005
21.651,-0.002
21.652,0.009
21.653,0.023
21.654,0.036
21.655,0.052
21.656,0.061
21.657,0.056
21.658,0.048
21.659,0.048
21.66,0.038
21.661,0.029
21.662,0.033
21.663,0.02
21.664,0.001
21.665,-0.007
21.666,-0.009
21.667,-0.004
21.668,-0.012
21.669,-0.003
21.67,0.005
21.671,-0.003
21.672,0.012
21.673,0.006
21.674,-0.01
21.675,-0.002
21.676,0.015
21.677,0.017
21.678,0.021
21.679,0.022
21.68,0.015
21.681,0.016
21.682,0.001
21.683,-0.002
21.684,-0.009
21.685,-0.016
21.686,-0.018
21.687,-0.015
21.688,-0.004
21.689,0
21.69,-0.001
21.691,-0.001
21.692,-0.003
21.693,-0.012
21.694,-0.015
21.695,-0.013
21.696,-0.016
21.697,-0.029
21.698,-0.034
21.699,-0.028
21.7,-0.029
21.701,-0.027
21.702,-0.025
21.703,-0.025
21.704,-0.033
21.705,-0.038
21.706,-0.036
21.707,-0.012
21.708,-0.007
21.709,-0.02
21.71,-0.021
21.711,-0.014
21.712,-0.007
21.713,0.007
21.714,0.014
21.715,0.018
21.716,0.028
21.717,0.027
21.718,0.038
21.719,0.033
21.72,0.024
21.721,0.02
21.722,0.015
21.723,0.006
21.724,0
21.725,-0.002
21.726,0.002
21.727,0
21.728,-0.002
21.729,-0.012
21.73,-0.01
21.731,0.02
21.732,0.041
21.733,0.035
21.734,0.027
21.735,0.012
21.736,-0.001
21.737,-0.015
21.738,-0.02
21.739,-0.023
21.74,0
21.741,0.024
21.742,0.036
21.743,0.052
21.744,0.061
21.745,0.067
21.746,0.073
21.747,0.088
21.748,0.085
21.749,0.071
21.75,0.074
21.751,0.067
21.752,0.041
21.753,0.026
21.754,0.013
21.755,0.01
21.756,0.001
21.757,-0.01
21.758,-0.026
21.759,-0.033
21.76,-0.023
21.761,-0.025
21.762,-0.024
21.763,-0.024
21.764,-0.028
21.765,-0.024
21.766,-0.025
21.767,-0.021
21.768,-0.008
21.769,-0.005
21.77,-0.004
21.771,-0.013
21.772,-0.029
21.773,-0.042
21.774,-0.052
21.775,-0.052
21.776,-0.04
21.777,-0.04
21.778,-0.034
21.779,-0.028
21.78,-0.03
21.781,-0.037
21.782,-0.04
21.783,-0.038
21.784,-0.041
21.785,-0.039
21.786,-0.046
21.787,-0.048
21.788,-0.048
21.789,-0.04
21.79,-0.04
21.791,-0.045
21.792,-0.057
21.793,-0.061
21.794,-0.063
21.795,-0.078
21.796,-0.081
21.797,-0.087
21.798,-0.082
21.799,-0.088
21.8,-0.1
21.801,-0.1
21.802,-0.097
21.803,-0.104
21.804,-0.102
21.805,-0.079
21.806,-0.072
21.807,-0.072
21.808,-0.063
21.809,-0.035
21.81,-0.022
21.811,-0.01
21.812,0.002
21.813,0.005
21.814,0.009
21.815,-0.01
21.816,-0.016
21.817,-0.016
21.818,-0.01
21.819,-0.004
21.82,-0.001
21.821,0.002
21.822,0.014
21.823,0.021
21.824,0.023
21.825,0.017
21.826,0.013
21.827,0.01
21.828,0
21.829,-0.006
21.83,-0.005
21.831,0.011
21.832,0.022
21.833,0.028
21.834,0.031
21.835,0.033
21.836,0.029
21.837,0.026
21.838,0.027
21.839,0.028
21.84,0.026
21.841,0.035
21.842,0.044
21.843,0.052
21.844,0.08
21.845,0.1
21.846,0.101
21.847,0.111
21.848,0.12
21.849,0.128
21.85,0.15
21.851,0.174
21.852,0.201
21.853,0.232
21.854,0.278
21.855,0.35
21.856,0.422
21.857,0.51
21.858,0.58
21.859,0.662
21.86,0.738
21.861,0.806
21.862,0.869
21.863,0.907
21.864,0.939
21.865,0.954
21.866,0.971
21.867,0.961
21.868,0.912
21.869,0.826
21.87,0.713
21.871,0.553
21.872,0.382
21.873,0.166
21.874,-0.056
21.875,-0.275
21.876,-0.518
21.877,-0.824
21.878,-1.122
21.879,-1.325
21.88,-1.453
21.881,-1.507
21.882,-1.547
21.883,-1.568
21.884,-1.559
21.885,-1.553
21.886,-1.537
21.887,-1.499
21.888,-1.447
21.889,-1.424
21.89,-1.398
21.891,-1.352
21.892,-1.291
21.893,-1.189
21.894,-1.085
21.895,-0.977
21.896,-0.852
21.897,-0.736
21.898,-0.649
21.899,-0.576
21.9,-0.454
21.901,-0.443
21.902,-0.332
21.903,-0.264
21.904,-0.209
21.905,-0.153
21.906,-0.105
21.907,-0.061
21.908,-0.016
21.909,0.037
21.91,0.096
21.911,0.15
21.912,0.198
21.913,0.238
21.914,0.265
21.915,0.294
21.916,0.324
21.917,0.351
21.918,0.367
21.919,0.376
21.92,0.378
21.921,0.391
21.922,0.406
21.923,0.427
21.924,0.433
21.925,0.448
21.926,0.44
21.927,0.429
21.928,0.429
21.929,0.42
21.93,0.413
21.931,0.42
21.932,0.411
21.933,0.408
21.934,0.404
21.935,0.398
21.936,0.401
21.937,0.412
21.938,0.389
21.939,0.367
21.94,0.357
21.941,0.359
21.942,0.351
21.943,0.345
21.944,0.341
21.945,0.345
21.946,0.346
21.947,0.34
21.948,0.334
21.949,0.323
21.95,0.319
21.951,0.314
21.952,0.284
21.953,0.263
21.954,0.261
21.955,0.248
21.956,0.234
21.957,0.236
21.958,0.236
21.959,0.248
21.96,0.252
21.961,0.251
21.962,0.237
21.963,0.23
21.964,0.238
21.965,0.227
21.966,0.207
21.967,0.188
21.968,0.163
21.969,0.155
21.97,0.152
21.971,0.153
21.972,0.156
21.973,0.171
21.974,0.162
21.975,0.155
21.976,0.148
21.977,0.139
21.978,0.154
21.979,0.158
21.98,0.155
21.981,0.159
21.982,0.147
21.983,0.143
21.984,0.133
21.985,0.118
21.986,0.118
21.987,0.121
21.988,0.13
21.989,0.133
21.99,0.133
21.991,0.128
21.992,0.12
21.993,0.097
21.994,0.091
21.995,0.088
21.996,0.085
21.997,0.084
21.998,0.074
21.999,0.044
22,0.032
22.001,0.01
22.002,-0.002
22.003,-0.009
22.004,-0.004
22.005,-0.005
22.006,0.001
22.007,0.005
22.008,0.021
22.009,0.041
22.01,0.044
22.011,0.039
22.012,0.024
22.013,0.022
22.014,0.037
22.015,0.044
22.016,0.035
22.017,0.031
22.018,0.035
22.019,0.02
22.02,0.015
22.021,0.007
22.022,0.004
22.023,0.009
22.024,0
22.025,-0.015
22.026,-0.021
22.027,-0.031
22.028,-0.032
22.029,-0.048
22.03,-0.053
22.031,-0.029
22.032,-0.014
22.033,-0.006
22.034,0.001
22.035,0.004
22.036,-0.004
22.037,-0.003
22.038,0.002
22.039,0.001
22.04,-0.012
22.041,-0.037
22.042,-0.029
22.043,-0.025
22.044,-0.018
22.045,-0.031
22.046,-0.042
22.047,-0.026
22.048,-0.022
22.049,-0.018
22.05,-0.025
22.051,-0.016
22.052,-0.013
22.053,-0.023
22.054,-0.015
22.055,0
22.056,0.008
22.057,0.014
22.058,0.034
22.059,0.039
22.06,0.033
22.061,0.022
22.062,0.018
22.063,0.02
22.064,0.023
22.065,0.016
22.066,0.011
22.067,0.001
22.068,0.006
22.069,0.011
22.07,0.007
22.071,0.014
22.072,0.022
22.073,0.014
22.074,0.014
22.075,0.005
22.076,-0.006
22.077,-0.014
22.078,-0.027
22.079,-0.028
22.08,-0.021
22.081,-0.016
22.082,-0.008
22.083,-0.005
22.084,-0.008
22.085,0.003
22.086,0.022
22.087,0.029
22.088,0.027
22.089,0.023
22.09,0.022
22.091,0.025
22.092,0.034
22.093,0.036
22.094,0.039
22.095,0.044
22.096,0.055
22.097,0.054
22.098,0.044
22.099,0.039
22.1,0.041
22.101,0.049
22.102,0.044
22.103,0.033
22.104,0.027
22.105,0.023
22.106,0.02
22.107,0.018
22.108,0.02
22.109,0.019
22.11,0.008
22.111,0.007
22.112,0.002
22.113,0.004
22.114,-0.003
22.115,-0.016
22.116,-0.016
22.117,-0.019
22.118,-0.028
22.119,-0.037
22.12,-0.026
22.121,-0.014
22.122,-0.031
22.123,-0.045
22.124,-0.045
22.125,-0.043
22.126,-0.05
22.127,-0.059
22.128,-0.073
22.129,-0.079
22.13,-0.088
22.131,-0.092
22.132,-0.095
22.133,-0.101
22.134,-0.104
22.135,-0.124
22.136,-0.15
22.137,-0.152
22.138,-0.153
22.139,-0.174
22.14,-0.205
22.141,-0.215
22.142,-0.211
22.143,-0.214
22.144,-0.211
22.145,-0.222
22.146,-0.218
22.147,-0.211
22.148,-0.2
22.149,-0.2
22.15,-0.196
22.151,-0.184
22.152,-0.189
22.153,-0.202
22.154,-0.203
22.155,-0.202
22.156,-0.2
22.157,-0.205
22.158,-0.211
22.159,-0.226
22.16,-0.241
22.161,-0.242
22.162,-0.252
22.163,-0.273
22.164,-0.279
22.165,-0.288
22.166,-0.291
22.167,-0.289
22.168,-0.286
22.169,-0.269
22.17,-0.266
22.171,-0.28
22.172,-0.287
22.173,-0.277
22.174,-0.26
22.175,-0.271
22.176,-0.269
22.177,-0.271
22.178,-0.287
22.179,-0.299
22.18,-0.297
22.181,-0.288
22.182,-0.287
22.183,-0.287
22.184,-0.289
22.185,-0.287
22.186,-0.286
22.187,-0.276
22.188,-0.271
22.189,-0.266
22.19,-0.26
22.191,-0.252
22.192,-0.236
22.193,-0.223
22.194,-0.215
22.195,-0.213
22.196,-0.224
22.197,-0.23
22.198,-0.22
22.199,-0.209
22.2,-0.207
22.201,-0.194
22.202,-0.182
22.203,-0.181
22.204,-0.186
22.205,-0.189
22.206,-0.186
22.207,-0.174
22.208,-0.167
22.209,-0.161
22.21,-0.158
22.211,-0.155
22.212,-0.153
22.213,-0.139
22.214,-0.135
22.215,-0.13
22.216,-0.129
22.217,-0.116
22.218,-0.107
22.219,-0.098
22.22,-0.084
22.221,-0.085
22.222,-0.092
22.223,-0.1
22.224,-0.105
22.225,-0.097
22.226,-0.081
22.227,-0.072
22.228,-0.058
22.229,-0.049
22.23,-0.035
22.231,-0.033
22.232,-0.028
22.233,-0.013
22.234,-0.007
22.235,-0.009
22.236,-0.006
22.237,0.01
22.238,0.022
22.239,0.016
22.24,0.005
22.241,-0.012
22.242,-0.012
22.243,0.001
22.244,0.006
22.245,0.017
22.246,0.041
22.247,0.052
22.248,0.054
22.249,0.057
22.25,0.063
22.251,0.081
22.252,0.096
22.253,0.107
22.254,0.118
22.255,0.133
22.256,0.123
22.257,0.121
22.258,0.129
22.259,0.128
22.26,0.127
22.261,0.112
22.262,0.089
22.263,0.123
22.264,0.042
22.265,0.098
22.266,0.109
22.267,0.109
22.268,0.108
22.269,0.113
22.27,0.121
22.271,0.119
22.272,0.119
22.273,0.114
22.274,0.112
22.275,0.109
22.276,0.107
22.277,0.105
22.278,0.114
22.279,0.122
22.28,0.13
22.281,0.134
22.282,0.121
22.283,0.113
22.284,0.1
22.285,0.094
22.286,0.114
22.287,0.112
22.288,0.108
22.289,0.116
22.29,0.114
22.291,0.112
22.292,0.118
22.293,0.119
22.294,0.116
22.295,0.109
22.296,0.11
22.297,0.108
22.298,0.113
22.299,0.116
22.3,0.118
22.301,0.107
22.302,0.103
22.303,0.109
22.304,0.11
22.305,0.103
22.306,0.106
22.307,0.104
22.308,0.093
22.309,0.086
22.31,0.077
22.311,0.083
22.312,0.087
22.313,0.08
22.314,0.095
22.315,0.1
22.316,0.088
22.317,0.102
22.318,0.087
22.319,0.077
22.32,0.088
22.321,0.081
22.322,0.071
22.323,0.059
22.324,0.061
22.325,0.067
22.326,0.076
22.327,0.091
22.328,0.094
22.329,0.093
22.33,0.089
22.331,0.094
22.332,0.098
22.333,0.103
22.334,0.095
22.335,0.083
22.336,0.089
22.337,0.088
22.338,0.096
22.339,0.097
22.34,0.097
22.341,0.092
22.342,0.088
22.343,0.086
22.344,0.084
22.345,0.084
22.346,0.076
22.347,0.065
22.348,0.052
22.349,0.045
22.35,0.047
22.351,0.036
22.352,0.033
22.353,0.046
22.354,0.046
22.355,0.057
22.356,0.053
22.357,0.052
22.358,0.056
22.359,0.061
22.36,0.064
22.361,0.065
22.362,0.059
22.363,0.055
22.364,0.06
22.365,0.059
22.366,0.061
22.367,0.055
22.368,0.051
22.369,0.048
22.37,0.046
22.371,0.049
22.372,0.047
22.373,0.046
22.374,0.044
22.375,0.043
22.376,0.046
22.377,0.047
22.378,0.045
22.379,0.028
22.38,0.017
22.381,0.02
22.382,0.024
22.383,0.022
22.384,0.038
22.385,0.029
22.386,0.023
22.387,0.023
22.388,0.009
22.389,0.001
22.39,0.015
22.391,0.032
22.392,0.038
22.393,0.037
22.394,0.038
22.395,0.031
22.396,0.018
22.397,0.011
22.398,0.005
22.399,0.005
22.4,-0.001
22.401,-0.006
22.402,-0.008
22.403,-0.006
22.404,0.005
22.405,0.014
22.406,0.008
22.407,0.021
22.408,0.035
22.409,0.035
22.41,0.032
22.411,0.026
22.412,0.028
22.413,0.026
22.414,0.024
22.415,0.023
22.416,0.028
22.417,0.026
22.418,0.027
22.419,0.023
22.42,0.032
22.421,0.03
22.422,0.019
22.423,0.016
22.424,0.025
22.425,0.032
22.426,0.02
22.427,0.012
22.428,0.008
22.429,0.007
22.43,0.014
22.431,0.014
22.432,0.011
22.433,0.015
22.434,0.004
22.435,-0.005
22.436,-0.003
22.437,-0.003
22.438,-0.011
